TestNo,GroupName,ChannelName,Description,Inst_InsCom,Inst_Axis,Unit,Inst_SenAtt
15237,v15237_Veh1,10SEATRIRERDAC1P,"v15237_100aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.06285s, max@0.0319s",RIGHT REAR SEAT CROSSMEMBER X REDUNDANT,XG,gn,SERR
15237,v15237_Veh1,10TIRS000000TI0P,"v15237_235ta0.uds; Sensor: type=TB, Attach=OTHR, Prefilter Frequency=4000; min@-0.05s, max@0.3s",TIME CHANNEL FOR 20000.0 HZ,NA,s,OTHR
15244,v15244_Veh1,10FORALERE00AC1P,"v15244_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0206s, max@0.0185s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
15244,v15244_Veh1,10FORARIRE00AC1P,"v15244_094aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=2800; min@0.0492s, max@0.0494s",RIGHT REAR SEAT CROSSMEMBER X,XG,gn,FLRR
15244,v15244_Veh1,10ENGN000000AC1P,"v15244_095af0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2800; min@0.0398s, max@0.0391s",TOP OF ENGINE X: No valid data after 75 ms,XG,gn,ENGN
15244,v15244_Veh1,10ENGN000100AC1P,"v15244_096aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2800; min@0.0694s, max@0.0712s",BOTTOM OF ENGINE X,XG,gn,ENGN
15244,v15244_Veh1,10FORALERE00AC3P,"v15244_097aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0228s, max@0.0603s",LEFT REAR SEAT CROSSMEMBER Z,ZG,gn,FLLR
15244,v15244_Veh1,10FORARIRE00AC3P,"v15244_098aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=2800; min@0.0492s, max@0.049s",RIGHT REAR SEAT CROSSMEMBER Z,ZG,gn,FLRR
15244,v15244_Veh1,10FORALERERDAC1P,"v15244_099aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0206s, max@0.0888s",LEFT REAR SEAT CROSSMEMBER XR,XG,gn,FLLR
15244,v15244_Veh1,10FORARIRERDAC1P,"v15244_100aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=2800; min@0.0487s, max@0.0498s",RIGHT REAR SEAT CROSSMEMBER XR,XG,gn,FLRR
15250,v15250_Veh1,10SEATLERE00AC1P,"v15250_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0449s, max@0.0447s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,SELR
15250,v15250_Veh1,10SEATRIRE00AC1P,"v15250_094aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.0454s, max@0.06355s",RIGHT REAR SEAT CROSSMEMBER X,XG,gn,SERR
15250,v15250_Veh1,10ENGN000000AC1P,"v15250_095aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=4000; min@0.0249s, max@0.0467s",TOP OF ENGINE X,XG,gn,ENGN
15250,v15250_Veh1,10ENGN000100AC1P,"v15250_096aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=4000; min@0.05945s, max@0.0369s",BOTTOM OF ENGINE X,XG,gn,ENGN
15250,v15250_Veh1,10SEATLERE00AC3P,"v15250_097aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0452s, max@0.04495s",LEFT REAR SEAT CROSSMEMBER Z,ZG,gn,SELR
15250,v15250_Veh1,10SEATRIRE00AC3P,"v15250_098aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.04515s, max@0.04495s",RIGHT REAR SEAT CROSSMEMBER Z,ZG,gn,SERR
15250,v15250_Veh1,10SEATLERERDAC1P,"v15250_099aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0449s, max@0.0447s",LEFT REAR SEAT CROSSMEMBER X REDUNDANT,XG,gn,SELR
15250,v15250_Veh1,10SEATRIRERDAC1P,"v15250_100aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.0454s, max@0.0452s",RIGHT REAR SEAT CROSSMEMBER X REDUNDANT,XG,gn,SERR
15250,v15250_Veh1,10TIRS000000TI0P,"v15250_235ta0.uds; Sensor: type=TB, Attach=OTHR, Prefilter Frequency=4000; min@-0.05s, max@0.3s",TIME CHANNEL FOR 20000.0 HZ,NA,s,OTHR
15261,v15261_Veh1,10SEATLERE00AC1P,"v15261_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.04255s, max@0.04285s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,SELR
15261,v15261_Veh1,10SEATRIRE00AC1P,"v15261_094aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.05685s, max@0.0571s",RIGHT REAR SEAT CROSSMEMBER X,XG,gn,SERR
15261,v15261_Veh1,10ENGN000000AC1P,"v15261_095aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=4000; min@0.0365s, max@0.0379s",TOP OF ENGINE X,XG,gn,ENGN
15261,v15261_Veh1,10ENGN000100AC1P,"v15261_096aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=4000; min@0.0334s, max@0.04285s",BOTTOM OF ENGINE X,XG,gn,ENGN
15261,v15261_Veh1,10SEATLERE00AC3P,"v15261_097aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.06365s, max@0.0635s",LEFT REAR SEAT CROSSMEMBER Z,ZG,gn,SELR
15261,v15261_Veh1,10SEATRIRE00AC3P,"v15261_098aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.05445s, max@0.0546s",RIGHT REAR SEAT CROSSMEMBER Z,ZG,gn,SERR
15261,v15261_Veh1,10SEATLERERDAC1P,"v15261_099aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.04255s, max@0.04285s",LEFT REAR SEAT CROSSMEMBER X REDUNDANT,XG,gn,SELR
15261,v15261_Veh1,10SEATRIRERDAC1P,"v15261_100aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.05685s, max@0.0571s",RIGHT REAR SEAT CROSSMEMBER X REDUNDANT,XG,gn,SERR
15261,v15261_Veh1,10TIRS000000TI0P,"v15261_235ta0.uds; Sensor: type=TB, Attach=OTHR, Prefilter Frequency=4000; min@-0.05s, max@0.3s",TIME CHANNEL FOR 20000.0 HZ,NA,s,OTHR
15266,v15266_Veh1,10FORALERE00AC1P,"v15266_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0503s, max@0.0428s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
15266,v15266_Veh1,10FORARIRE00AC1P,"v15266_094aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=2800; min@0.0585s, max@0.0234s",RIGHT REAR SEAT CROSSMEMBER X,XG,gn,FLRR
15266,v15266_Veh1,10ENGN000000AC1P,"v15266_095aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2800; min@0.0408s, max@0.0465s",TOP OF ENGINE X,XG,gn,ENGN
15266,v15266_Veh1,10ENGN000100AC1P,"v15266_096aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2800; min@0.0383s, max@0.0602s",BOTTOM OF ENGINE X,XG,gn,ENGN
15266,v15266_Veh1,10FORALERE00AC3P,"v15266_097aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0515s, max@0.0484s",LEFT REAR SEAT CROSSMEMBER Z,ZG,gn,FLLR
15266,v15266_Veh1,10FORARIRE00AC3P,"v15266_098aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=2800; min@0.0549s, max@0.06s",RIGHT REAR SEAT CROSSMEMBER Z,ZG,gn,FLRR
15266,v15266_Veh1,10FORALERERDAC1P,"v15266_099aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0596s, max@0.0428s",LEFT REAR SEAT CROSSMEMBER XR,XG,gn,FLLR
15266,v15266_Veh1,10FORARIRERDAC1P,"v15266_100aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=2800; min@0.0585s, max@0.0234s",RIGHT REAR SEAT CROSSMEMBER XR,XG,gn,FLRR
15297,v15297_Veh1,10VEHCCG0000AC1P,"v15297_130aa0.uds; Sensor: type=AC, Attach=VECG, Prefilter Frequency=2000; min@0.131s, max@0.1314s",M0MBARCG0000ACXA. MDB CG AX,XG,gn,VECG
15297,v15297_Veh1,10VEHCCG0000AC2P,"v15297_131aa0.uds; Sensor: type=AC, Attach=VECG, Prefilter Frequency=2000; min@0.13045s, max@0.1301s",M0MBARCG0000ACYA. MDB CG AY,YG,gn,VECG
15297,v15297_Veh1,10VEHCCG0000AC3P,"v15297_132aa0.uds; Sensor: type=AC, Attach=VECG, Prefilter Frequency=2000; min@0.1301s, max@0.1305s",M0MBARCG0000ACZA. MDB CG AZ,ZG,gn,VECG
15297,v15297_Veh1,10SILBRE0000AC1P,"v15297_133aa0.uds; Sensor: type=AC, Attach=FRRR, Prefilter Frequency=2000; min@0.00265s, max@0.0034s",M0FRAMRE0000ACXA. MDB REAR AX,XG,gn,FRRR
15297,v15297_Veh1,10SILBRE0000AC2P,"v15297_134aa0.uds; Sensor: type=AC, Attach=FRRR, Prefilter Frequency=2000; min@0.0144s, max@0.01475s",M0FRAMRE0000ACYA. MDB REAR AY,YG,gn,FRRR
15297,v15297_Veh1,10BUMPFR0000VO00,"v15297_135va0.uds; Sensor: type=ET, Attach=BMPF, Prefilter Frequency=0; min@0.00055s, max@-0.2s",M0MBARLE0000VO00. LEFT MDB CONTACT,NA,V,BMPF
15297,v15297_Veh1,10BUMPFR0100VO00,"v15297_136va0.uds; Sensor: type=ET, Attach=BMPF, Prefilter Frequency=0; min@0.00115s, max@-0.2s",M0MBARRI0000VO00. RIGHT MDB CONTACT,NA,V,BMPF
15297,v15297_Veh2,20TIRS000000VO00,"v15297_056va0.uds; Sensor: type=ET, Attach=EVNT, Prefilter Frequency=0; min@-0.2s, max@0s",10ZERO000000VO0A. EVENT,NA,V,EVNT
15297,v15297_Veh2,20VEHCCG0000AC1P,"v15297_092aa0.uds; Sensor: type=AC, Attach=VECG, Prefilter Frequency=2000; min@0.029s, max@0.026s",12VEHCCG0000ACXA. VEHICLE CG AX,XG,gn,VECG
15297,v15297_Veh2,20VEHCCG0000AC2P,"v15297_093aa0.uds; Sensor: type=AC, Attach=VECG, Prefilter Frequency=2000; min@0.0096s, max@0.0142s",12VEHCCG0000ACYA. VEHICLE CG AY,YG,gn,VECG
15297,v15297_Veh2,20VEHCCG0000AC3P,"v15297_094aa0.uds; Sensor: type=AC, Attach=VECG, Prefilter Frequency=2000; min@0.02905s, max@0.0244s",12VEHCCG0000ACZA. VEHICLE CG AZ,ZG,gn,VECG
15297,v15297_Veh2,20DOORRIFR00AC1P,"v15297_095aa0.uds; Sensor: type=AC, Attach=DSRF, Prefilter Frequency=2000; min@0.03965s, max@0.03935s",13SILBRIFR00ACXA. RIGHT SIDE SILL AT FRONT SEAT AX,XG,gn,DSRF
15297,v15297_Veh2,20DOORRIFR00AC2P,"v15297_096aa0.uds; Sensor: type=AC, Attach=DSRF, Prefilter Frequency=2000; min@0.03975s, max@0.0431s",13SILBRIFR00ACYA. RIGHT SIDE SILL AT FRONT SEAT AY,YG,gn,DSRF
15297,v15297_Veh2,20DOORRIFR00AC3P,"v15297_097aa0.uds; Sensor: type=AC, Attach=DSRF, Prefilter Frequency=2000; min@0.04s, max@0.04495s",13SILBRIFR00ACZA. RIGHT SIDE SILL AT FRONT SEAT AZ,ZG,gn,DSRF
15297,v15297_Veh2,20DOORRIRE00AC1P,"v15297_098aa0.uds; Sensor: type=AC, Attach=DSRR, Prefilter Frequency=2000; min@0.04155s, max@0.03865s",16SILBRIRE00ACXA. RIGHT SIDE SILL AT REAR SEAT AX,XG,gn,DSRR
15297,v15297_Veh2,20DOORRIRE00AC2P,"v15297_099aa0.uds; Sensor: type=AC, Attach=DSRR, Prefilter Frequency=2000; min@0.0311s, max@0.00595s",16SILBRIRE00ACYA. RIGHT SIDE SILL AT REAR SEAT AY,YG,gn,DSRR
15297,v15297_Veh2,20DOORRIRE00AC3P,"v15297_100aa0.uds; Sensor: type=AC, Attach=DSRR, Prefilter Frequency=2000; min@0.0177s, max@0.04925s",16SILBRIRE00ACZA. RIGHT SIDE SILL AT REAR SEAT AZ,ZG,gn,DSRR
15297,v15297_Veh2,20DOORLEFR00AC2P,"v15297_101aa0.uds; Sensor: type=AC, Attach=DSLF, Prefilter Frequency=2000; min@0.0284s, max@0.00385s",11SILBLEFR00ACYA. LEFT SIDE SILL AT FRONT SEAT AY,YG,gn,DSLF
15297,v15297_Veh2,20DOORLERE00AC2P,"v15297_102aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2000; min@0.0416s, max@0.0059s",14SILBLERE00ACYA. LEFT SIDE SILL AT REAR SEAT AY,YG,gn,DSLR
15297,v15297_Veh2,20APILLO0000AC2P,"v15297_103aa0.uds; Sensor: type=AC, Attach=APLO, Prefilter Frequency=2000; min@0.00815s, max@0.0112s",11APILLO0000ACYA. LEFT LOWER A-PILLAR AY,YG,gn,APLO
15297,v15297_Veh2,20APILLEMI00AC2P,"v15297_104aa0.uds; Sensor: type=AC, Attach=APMD, Prefilter Frequency=2000; min@0.038s, max@0.03765s",11APILMI0000ACYA. LEFT MIDDLE A-PILLAR AY,YG,gn,APMD
15297,v15297_Veh2,20BPLLLL0000AC2P,"v15297_105aa0.uds; Sensor: type=AC, Attach=BPLO, Prefilter Frequency=2000; min@0.0056s, max@0.00445s",11BPILLO0000ACYA. LEFT LOWER B-PILLAR AY,YG,gn,BPLO
15297,v15297_Veh2,20BPLLLEMI00AC2P,"v15297_106aa0.uds; Sensor: type=AC, Attach=BPMD, Prefilter Frequency=2000; min@0.00415s, max@0.0031s",11BPILMI0000ACYA. LEFT MIDDLE B-PILLAR AY,YG,gn,BPMD
15297,v15297_Veh2,20SETRLEFR00AC2P,"v15297_107aa0.uds; Sensor: type=AC, Attach=STLH, Prefilter Frequency=2000; min@0.0075s, max@0.01575s",11SETR000000ACYA. FRONT SEAT TRACK AY,YG,gn,STLH
15297,v15297_Veh2,20SEATLERE00AC2P,"v15297_108aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.03765s, max@0.033s",14SETRLERE00ACYA. LEFT REAR SEAT STRUCTURE AY,YG,gn,SELR
15297,v15297_Veh2,20FORARIRE00AC2P,"v15297_109aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=2000; min@0.027s, max@0.0053s",16OCCRIRE000ACYA. RIGHT REAR OCCUPANT COMPARTMENT AY,YG,gn,FLRR
15297,v15297_Veh2,20ENGN000000AC1P,"v15297_110aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2000; min@0.0297s, max@0.0878s",12ENGNTP0000ACXA. ENGINE BLOCK AX,XG,gn,ENGN
15297,v15297_Veh2,20ENGN000000AC2P,"v15297_111aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2000; min@0.08615s, max@0.02845s",12ENGNTP0000ACYA. ENGINE BLOCK AY,YG,gn,ENGN
15297,v15297_Veh2,20FORACG0000AC1P,"v15297_112aa0.uds; Sensor: type=AC, Attach=TRFC, Prefilter Frequency=2000; min@0.01615s, max@0.01525s",15FORA000000ACXA. FLOORPAN ABOVE REAR AXLE AX,XG,gn,TRFC
15297,v15297_Veh2,20FORACG0000AC2P,"v15297_113aa0.uds; Sensor: type=AC, Attach=TRFC, Prefilter Frequency=2000; min@0.0106s, max@0.0053s",15FORA000000ACYA. FLOORPAN ABOVE REAR AXLE AY,YG,gn,TRFC
15297,v15297_Veh2,20FORACG0000AC3P,"v15297_114aa0.uds; Sensor: type=AC, Attach=TRFC, Prefilter Frequency=2000; min@0.01615s, max@0.01525s",15FORA000000ACZA. FLOORPAN ABOVE REAR AXLE AZ,ZG,gn,TRFC
15297,v15297_Veh2,20FORACG0100AC1P,"v15297_115aa0.uds; Sensor: type=AC, Attach=TRFC, Prefilter Frequency=2000; min@0.0095s, max@0.0229s",10FORARD0000ACXA. REAR DECK AX,XG,gn,TRFC
15297,v15297_Veh2,20FORACG0100AC2P,"v15297_116aa0.uds; Sensor: type=AC, Attach=TRFC, Prefilter Frequency=2000; min@0.1159s, max@0.01725s",10FORARD0000ACYA. REAR DECK AY,YG,gn,TRFC
15297,v15297_Veh2,20FORACG0100AC3P,"v15297_117aa0.uds; Sensor: type=AC, Attach=TRFC, Prefilter Frequency=2000; min@0.01935s, max@0.00695s",10FORARD0000ACZA. REAR DECK AZ,ZG,gn,TRFC
15297,v15297_Veh2,20DOORLEFR01AC2P,"v15297_118aa0.uds; Sensor: type=AC, Attach=DRLF, Prefilter Frequency=2000; min@0.01465s, max@0.00755s",11DOORMIMI71ACYA. Left Front Door Mid Centerline (Y),YG,gn,DRLF
15297,v15297_Veh2,20DOORLEFR02AC2P,"v15297_119aa0.uds; Sensor: type=AC, Attach=DRLF, Prefilter Frequency=2000; min@0.0087s, max@0.0093s",11DOORMIRE71ACYA. Left Front Door Mid Rear (Y),YG,gn,DRLF
15297,v15297_Veh2,20DOORLEFR03AC2P,"v15297_120aa0.uds; Sensor: type=AC, Attach=DRLF, Prefilter Frequency=2000; min@0.015s, max@0.02215s",11DOORMIUP71ACYA. Left Front Door Upper Centerline (Y),YG,gn,DRLF
15297,v15297_Veh2,20DOORLERE01AC2P,"v15297_121aa0.uds; Sensor: type=AC, Attach=DRLR, Prefilter Frequency=2000; min@0.022s, max@0.0217s",14DOORMIRE71ACYA. Left Rear Door Mid Rear (Y),YG,gn,DRLR
15297,v15297_Veh2,20DOORLERE02AC2P,"v15297_122aa0.uds; Sensor: type=AC, Attach=DRLR, Prefilter Frequency=2000; min@0.02855s, max@0.00495s",14DOORMIUP71ACYA. Left Rear Door Upper Centerline (Y),YG,gn,DRLR
15299,v15299_Veh1,10SEATLERE00AC1P,"v15299_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.02625s, max@0.0274s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,SELR
15299,v15299_Veh1,10SEATRIRE00AC1P,"v15299_094aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.0185s, max@0.01865s",RIGHT REAR SEAT CROSSMEMBER X,XG,gn,SERR
15299,v15299_Veh1,10ENGN000000AC1P,"v15299_095aq0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=4000; min@0.0514s, max@0.05425s",TOP OF ENGINE ACCELERATION X -> EXCEEDED CALIBRATION RANGE AT 51.4 MS,XG,gn,ENGN
15299,v15299_Veh1,10ENGN000100AC1P,"v15299_096aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=4000; min@0.0761s, max@0.1296s",BOTTOM OF ENGINE X,XG,gn,ENGN
15299,v15299_Veh1,10SEATLERE00AC3P,"v15299_097aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.02505s, max@0.02625s",LEFT REAR SEAT CROSSMEMBER Z,ZG,gn,SELR
15299,v15299_Veh1,10SEATRIRE00AC3P,"v15299_098aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.0188s, max@0.0192s",RIGHT REAR SEAT CROSSMEMBER Z,ZG,gn,SERR
15299,v15299_Veh1,10SEATLERERDAC1P,"v15299_099aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.02625s, max@0.02425s",LEFT REAR SEAT CROSSMEMBER X REDUNDANT,XG,gn,SELR
15299,v15299_Veh1,10SEATRIRERDAC1P,"v15299_100aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.0185s, max@0.01865s",RIGHT REAR SEAT CROSSMEMBER X REDUNDANT,XG,gn,SERR
15299,v15299_Veh1,10TIRS000000TI0P,"v15299_107ta0.uds; Sensor: type=TB, Attach=OTHR, Prefilter Frequency=4000; min@-0.05s, max@0.3s",TIME CHANNEL FOR 20000.0 HZ,NA,s,OTHR
15302,v15302_Veh1,10SEATRIRE00AC1P,"v15302_094aq0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.0584s, max@0.0586s",RIGHT REAR SEAT CROSSMEMBER X -> EXCEEDED CALIBRATION RANGE AT 58.4 MS,XG,gn,SERR
15302,v15302_Veh1,10ENGN000000AC1P,"v15302_095aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=4000; min@0.03s, max@0.03765s",TOP OF ENGINE ACCELERATION X,XG,gn,ENGN
15302,v15302_Veh1,10ENGN000100AC1P,"v15302_096aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=4000; min@0.0251s, max@0.04045s",BOTTOM OF ENGINE ACCELERATION X,XG,gn,ENGN
15302,v15302_Veh1,10SEATLERE00AC3P,"v15302_097aq0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0454s, max@0.0452s",LEFT REAR SEAT CROSSMEMBER Z -> EXCEEDED CALIBRATION RANGE AT 44.8 MS,ZG,gn,SELR
15302,v15302_Veh1,10SEATRIRE00AC3P,"v15302_098aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.05835s, max@0.05875s",RIGHT REAR SEAT CROSSMEMBER Z,ZG,gn,SERR
15302,v15302_Veh1,10SEATLERE00AC1P,"v15302_099aq0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0455s, max@0.0451s",LEFT REAR SEAT CROSSMEMBER X REDUNDANT ->EXCEEDED CAL RANGE AT 45.1 MS,XG,gn,SELR
15302,v15302_Veh1,10SEATRIRERDAC1P,"v15302_100aq0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.05845s, max@0.05865s",RIGHT REAR SEAT CROSSMEMBER X REDUN. -> EXCEEDED CAL RANGE AT 58.4 MS,XG,gn,SERR
15302,v15302_Veh1,10TIRS000000TI0P,"v15302_235ta0.uds; Sensor: type=TB, Attach=OTHR, Prefilter Frequency=4000; min@-0.05s, max@0.3s",TIME CHANNEL FOR 20000.0 HZ,NA,s,OTHR
15305,v15305_Veh1,10DOORLERE00AC1P,"v15305_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0494s, max@0.0202s",LEFT REAR SILL AX,XG,gn,DSLR
15305,v15305_Veh1,10DOORRIRE00AC1P,"v15305_094aa0.uds; Sensor: type=AC, Attach=DSRR, Prefilter Frequency=2900; min@0.0389s, max@0.0192s",RIGHT REAR SILL AX,XG,gn,DSRR
15305,v15305_Veh1,10ENGN000000AC1P,"v15305_095af0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2900; min@0.019s, max@0.0107s","ENGINE TOP AX, CF AT 20.3 MS.",XG,gn,ENGN
15305,v15305_Veh1,10ENGN000100AC1P,"v15305_096af0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2900; min@0.0229s, max@0.0217s","ENGINE BOTTOM AX, CF AT 23.0 MS.",XG,gn,ENGN
15305,v15305_Veh1,10DOORLERE00AC3P,"v15305_097aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0635s, max@0.0564s",LEFT REAR SILL AZ,ZG,gn,DSLR
15305,v15305_Veh1,10DOORRIRE00AC3P,"v15305_098aa0.uds; Sensor: type=AC, Attach=DSRR, Prefilter Frequency=2900; min@0.0385s, max@0.0583s",RIGHT REAR SILL AZ,ZG,gn,DSRR
15305,v15305_Veh1,10DOORLERERDAC1P,"v15305_099aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.038s, max@0.0202s",LEFT REAR SILL AXR,XG,gn,DSLR
15305,v15305_Veh1,10DOORRIRERDAC1P,"v15305_100aa0.uds; Sensor: type=AC, Attach=DSRR, Prefilter Frequency=2900; min@0.0389s, max@0.0199s",RIGHT REAR SILL AXR,XG,gn,DSRR
15310,v15310_Veh1,10FORALERE00AC1P,"v15310_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0236s, max@0.0498s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
15310,v15310_Veh1,10FORARIRE00AC1P,"v15310_094aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=2800; min@0.023s, max@0.0225s",RIGHT REAR SEAT CROSSMEMBER X,XG,gn,FLRR
15310,v15310_Veh1,10ENGN000000AC1P,"v15310_095aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2800; min@0.032s, max@0.0465s",TOP OF ENGINE X,XG,gn,ENGN
15310,v15310_Veh1,10ENGN000100AC1P,"v15310_096aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2800; min@0.0254s, max@0.0252s",BOTTOM OF ENGINE X,XG,gn,ENGN
15310,v15310_Veh1,10FORALERE00AC3P,"v15310_097aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0514s, max@0.0469s",LEFT REAR SEAT CROSSMEMBER Z,ZG,gn,FLLR
15310,v15310_Veh1,10FORARIRE00AC3P,"v15310_098aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=2800; min@0.0529s, max@0.0225s",RIGHT REAR SEAT CROSSMEMBER Z,ZG,gn,FLRR
15310,v15310_Veh1,10FORALERERDAC1P,"v15310_099aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0236s, max@0.0206s",LEFT REAR SEAT CROSSMEMBER XR,XG,gn,FLLR
15310,v15310_Veh1,10FORARIRERDAC1P,"v15310_100aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=2800; min@0.023s, max@0.0235s",RIGHT REAR SEAT CROSSMEMBER XR,XG,gn,FLRR
15311,v15311_Veh1,10FORALERE00AC1P,"v15311_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0328s, max@0.0304s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
15311,v15311_Veh1,10FORARIRE00AC1P,"v15311_094aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=2800; min@0.0297s, max@0.0294s",RIGHT REAR SEAT CROSSMEMBER X,XG,gn,FLRR
15311,v15311_Veh1,10ENGN000000AC1P,"v15311_095aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2800; min@0.0359s, max@0.0361s",TOP OF ENGINE X,XG,gn,ENGN
15311,v15311_Veh1,10ENGN000100AC1P,"v15311_096aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2800; min@0.0249s, max@0.0253s",BOTTOM OF ENGINE X,XG,gn,ENGN
15311,v15311_Veh1,10FORALERE00AC3P,"v15311_097aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0292s, max@0.0285s",LEFT REAR SEAT CROSSMEMBER Z,ZG,gn,FLLR
15311,v15311_Veh1,10FORARIRE00AC3P,"v15311_098aa0.uds; Sensor: type=AC, Attach=FLRR, Prefilter Frequency=2800; min@0.0324s, max@0.033s",RIGHT REAR SEAT CROSSMEMBER Z,ZG,gn,FLRR
