test_id,left_channel,right_channel,body_source,engine_channel,engine_status,engine_duration_ms,whel_channel,energy_ratio,calc_crush_mm,calc_peak_g,status
10000,10DOORLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,330.0,,1.001,1175.2,35.23,Outlier
10001,10FORALERERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,128.0,,1.017,755.3,37.34,Valid
10002,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.008,772.5,33.64,Valid
10007,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,10ENGN000000AC1P,Valid,330.0,,1.007,684.4,58.4,Valid
10027,10DOORLERERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,330.0,,1.002,1098.6,40.83,Outlier
10028,10FORALERERDAC1P,10FORARIRERDAC1P,FORA_Rear,10ENGN000000AC1P,Valid,350.0,,1.003,625.0,52.12,Valid
10029,10SEATLEFR01AC1P,,SEAT_Single,,Missing,0.0,,1.006,672.7,25.51,Valid
10031,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,10ENGN000000AC1P,Valid,330.0,,1.003,658.2,59.8,Valid
10034,10DOORLERERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,330.0,,1.004,739.1,34.51,Valid
10039,10DOORLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,330.0,,1.063,411.2,66.82,Valid
10049,10DOORLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,330.0,,1.002,1178.7,29.57,Outlier
10050,10DOORLERERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,330.0,,1.007,569.1,39.6,Valid
10058,10SEATRIRERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.006,634.9,41.18,Valid
10060,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.024,672.9,42.17,Valid
10068,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,10ENGN000000AC1P,Valid,330.0,,1.006,667.6,38.15,Valid
10075,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,10ENGN000000AC1P,Valid,330.0,,1.001,670.1,40.77,Valid
10076,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,10ENGN000000AC1P,Valid,330.0,,1.002,635.1,34.72,Valid
10088,10DOORLERERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,330.0,,1.002,706.6,34.29,Valid
10091,10FORALERERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.006,1053.6,37.19,Valid
10131,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.009,713.0,34.25,Valid
10137,10FORALERERDAC1P,10FORARIRERDAC1P,FORA_Rear,10ENGN000000AC1P,Short (95.0ms),95.0,,1.005,615.2,42.52,Valid
10146,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.005,730.2,44.08,Valid
10149,10SEATLERERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,360.1,,1.006,669.3,36.22,Valid
10150,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,10ENGN000000AC1P,Valid,330.0,,1.002,641.6,38.5,Valid
10151,10FORARIRERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.002,734.9,44.75,Valid
10156,10SEATLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.004,689.6,35.88,Valid
10159,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,10ENGN000000AC1P,Valid,330.0,,1.002,549.1,61.27,Valid
10165,10FORALERERDAC1P,10FORARIRERDAC1P,FORA_Rear,10ENGN000000AC1P,Short (100.0ms),100.0,,1.041,649.8,52.66,Valid
10168,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,10ENGN000000AC1P,Valid,330.0,,1.001,656.6,38.8,Valid
10169,10DOORLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,330.0,,1.003,624.4,36.29,Valid
10174,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,108.0,,1.009,583.8,40.26,Valid
10175,10SEATLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,360.1,,1.004,625.9,45.09,Valid
10180,10FORALERERDAC1P,10FORARIRERDAC1P,FORA_Rear,10ENGN000000AC1P,Short (100.0ms),100.0,,1.02,579.4,57.51,Valid
10183,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.013,630.1,36.9,Valid
10185,10SEATLERERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,360.1,,1.009,669.9,49.52,Valid
10189,10DOORLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,330.0,,1.002,659.1,35.04,Valid
10191,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.007,661.0,40.56,Valid
10195,10DOORLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,330.0,,1.001,689.8,40.64,Valid
10309,10DOORLERERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,330.0,,1.014,750.8,44.0,Valid
10310,10SEATLERERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,360.1,,1.004,647.7,38.47,Valid
10312,10DOORLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,330.0,,1.002,645.1,47.85,Valid
10316,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Short (75.0ms),75.0,,1.004,679.3,54.17,Valid
10317,10DOORRIRERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,330.0,,1.013,668.2,36.46,Valid
10320,10DOORLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,330.0,,1.001,712.3,34.63,Valid
10342,10DOORLERERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,330.0,,1.004,613.5,43.07,Valid
10343,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Short (51.0ms),51.0,,1.006,707.1,44.0,Valid
10346,10DOORLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,330.0,,1.002,637.9,45.81,Valid
10349,10DOORLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,330.0,,1.002,658.5,43.89,Valid
10383,10DOORLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,330.0,,1.001,656.6,34.67,Valid
10387,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Short (93.0ms),93.0,,1.008,699.1,36.5,Valid
10391,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,10ENGN000000AC1P,Valid,330.0,,1.001,694.2,33.15,Valid
10551,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.004,654.0,47.02,Valid
10552,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.01,638.0,39.87,Valid
10555,10SEATLERERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,360.1,,1.003,691.7,43.2,Valid
10556,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.019,659.4,38.58,Valid
10557,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.007,663.2,34.19,Valid
10562,10SEATLERERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,360.1,,1.006,629.5,44.29,Valid
10576,10FORARIRE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.007,1008.6,57.15,Outlier
10635,10DOORRIRE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.018,631.5,41.23,Valid
10638,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.004,1531.4,45.1,Outlier
10642,10SEATLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,360.1,,1.005,581.7,48.86,Valid
10647,10FORALERERDAC1P,10FORARIRERDAC1P,FORA_Rear,10ENGN000000AC1P,Valid,350.0,,1.005,645.1,51.26,Valid
10648,10SEATLERERDAC1P,10SEATRIRERDAC1P,SEAT_Rear,10ENGN000000AC1P,Valid,350.0,,1.003,608.4,41.01,Valid
10651,10FORALERERDAC1P,10FORARIRERDAC1P,FORA_Rear,10ENGN000000AC1P,Valid,350.0,,1.017,607.7,44.26,Valid
10652,10SEATLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.003,636.6,37.18,Valid
10656,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.007,741.0,39.59,Valid
10660,10FORALERERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Short (60.0ms),60.0,,1.01,1449.9,38.3,Outlier
10671,10FORARIRE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.006,1162.8,38.74,Outlier
10672,10DOORLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.004,596.6,42.26,Valid
10675,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Short (75.0ms),75.0,,1.006,730.4,38.45,Valid
10680,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.004,753.6,30.14,Valid
10681,10DOORLERERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.005,599.8,35.83,Valid
10682,10SEATLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,360.1,,1.003,665.7,38.52,Valid
10690,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.004,718.4,35.99,Valid
10702,10FORALERERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,108.0,,1.005,645.8,43.43,Valid
10704,10SEATLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.002,619.6,47.84,Valid
10706,10FORALERERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.004,677.8,40.63,Valid
10709,10SEATLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.004,567.7,43.71,Valid
10712,10DOORLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.002,648.4,47.9,Valid
10713,10SEATLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,360.1,,1.003,649.4,39.39,Valid
10714,10SEATLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.003,709.3,30.18,Valid
10721,10FORALERERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.006,681.8,45.57,Valid
10724,10DOORLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.003,645.9,28.86,Valid
10725,10SEATLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.004,624.5,43.0,Valid
10732,10SEATLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.1,,1.007,638.5,45.0,Valid
10733,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.036,710.0,46.53,Valid
10737,10SEATLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.1,,1.005,656.0,44.27,Valid
10763,10DOORLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.002,618.6,47.69,Valid
10768,10DOORLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.004,667.2,34.29,Valid
10770,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.005,659.2,41.82,Valid
10778,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.016,717.9,42.78,Valid
10793,10SEATLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.005,660.5,42.7,Valid
10797,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Short (83.0ms),83.0,,1.014,692.6,34.0,Valid
10807,10SEATLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.004,683.3,33.02,Valid
10816,10SEATLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.1,,1.004,628.1,38.86,Valid
10826,10FORARIRERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.007,692.9,41.64,Valid
10830,10SEATLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.1,,1.022,592.7,37.28,Valid
10831,10SEATLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.005,570.0,41.6,Valid
10837,10FORALERERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.006,1103.7,45.08,Outlier
10865,10SEATLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.002,555.6,40.1,Valid
10914,10SEATLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.003,640.8,36.82,Valid
10917,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.005,1423.0,44.85,Outlier
10918,10SEATLERERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.1,,1.002,714.3,42.26,Valid
10921,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,10ENGN000000AC1P,Valid,350.0,,1.002,674.4,39.72,Valid
10925,10FORALERERDAC1P,10FORARIRERDAC1P,FORA_Rear,10ENGN000000AC1P,Valid,350.0,,1.013,521.8,45.21,Valid
10961,10SEATLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.1,,1.006,705.3,39.99,Valid
10962,10DOORLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.002,630.4,43.42,Valid
10963,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Short (80.0ms),80.0,,1.004,700.3,44.24,Valid
10966,10FORALERERDAC1P,10FORARIRERDAC1P,FORA_Rear,10ENGN000000AC1P,Short (81.0ms),81.0,,1.009,575.5,47.02,Valid
10970,10DOORLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.005,638.6,34.28,Valid
10971,10SEATLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.007,628.4,40.45,Valid
10974,10SEATLERERDAC1P,10SEATRIRERDAC1P,SEAT_Rear,10ENGN000000AC1P,Valid,350.0,,1.007,529.2,46.24,Valid
10976,10SEATLERERDAC1P,10SEATRIRERDAC1P,SEAT_Rear,10ENGN000000AC1P,Valid,350.1,,1.011,524.4,40.45,Valid
10977,10DOORLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.089,1725.6,33.85,Outlier
10982,10FORALERERDAC1P,10FORARIRERDAC1P,FORA_Rear,10ENGN000000AC1P,Short (76.0ms),76.0,,1.007,647.1,45.11,Valid
10988,10FORALERERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.006,640.1,33.19,Valid
10993,10DOORLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.002,627.8,39.7,Valid
11047,10SEATLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.006,515.7,43.02,Valid
11049,10FORALERERDAC1P,10FORARIRERDAC1P,FORA_Rear,10ENGN000000AC1P,Valid,350.0,,1.003,623.4,33.21,Valid
11064,10SEATLERERDAC1P,10SEATRIRERDAC1P,SEAT_Rear,10ENGN000000AC1P,Valid,350.0,,1.004,618.9,44.54,Valid
11066,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,10ENGN000000AC1P,Valid,350.0,,1.003,610.1,46.97,Valid
11079,10FORALERERDAC1P,10FORARIRERDAC1P,FORA_Rear,10ENGN000000AC1P,Valid,350.0,,1.026,601.9,47.45,Valid
11081,10FORALERERDAC1P,10FORARIRERDAC1P,FORA_Rear,10ENGN000000AC1P,Valid,350.0,,1.004,713.0,37.89,Valid
11095,10DOORLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.006,580.2,45.2,Valid
11096,10SEATLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.003,593.3,38.15,Valid
11129,10FORARIRERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.014,756.3,35.53,Valid
11146,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.007,696.9,40.36,Valid
11149,10SEATLERERDAC1P,10SEATRIRERDAC1P,SEAT_Rear,10ENGN000000AC1P,Valid,350.0,,1.002,682.9,52.64,Valid
11264,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,10ENGN000000AC1P,Valid,350.0,,1.004,662.9,43.3,Valid
11268,10FORALERERDAC1P,10FORARIRERDAC1P,FORA_Rear,10ENGN000000AC1P,Valid,350.0,,1.004,639.7,30.39,Valid
11270,10FORALERERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.008,675.4,39.68,Valid
11284,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,,Missing,0.0,,1.01,475.8,54.45,Valid
11285,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,,Missing,0.0,,1.006,651.8,35.76,Valid
11286,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,,Missing,0.0,,1.006,684.1,27.43,Valid
11288,10DOORLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.004,692.2,34.56,Valid
11291,10FORARIRE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Short (74.0ms),74.0,,1.0,1494.6,34.76,Outlier
11295,10DOORLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.06,629.5,44.85,Valid
11296,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.004,652.9,40.95,Valid
11298,10SEATLERERDAC1P,10SEATRIRERDAC1P,SEAT_Rear,10ENGN000000AC1P,Valid,350.0,,1.003,642.3,38.65,Valid
11299,10SEATLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.002,647.8,55.69,Valid
11345,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,,Missing,0.0,,1.007,730.2,34.03,Valid
11346,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,,Missing,0.0,,1.007,774.8,17.2,Valid
11347,10SEATLERERDAC1P,10SEATRIRERDAC1P,SEAT_Rear,10ENGN000000AC1P,Valid,350.0,,1.005,539.4,49.56,Valid
11350,10SEATLERERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.1,,1.008,643.3,33.25,Valid
11356,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Short (83.0ms),83.0,,1.011,748.8,40.28,Valid
11361,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,,Missing,0.0,,1.005,401.4,27.15,Valid
11362,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,,Missing,0.0,,1.004,711.2,33.37,Valid
11363,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,,Missing,0.0,,1.018,673.8,19.62,Valid
11364,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,,Missing,0.0,,1.002,485.9,24.41,Valid
11377,10DOORLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.004,617.8,49.72,Valid
11378,10SEATLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.1,,1.012,749.6,42.39,Valid
11380,10FORALERERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.008,684.5,44.92,Valid
11383,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,10ENGN000000AC1P,Valid,350.0,,1.003,587.8,42.43,Valid
11394,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.009,661.7,42.44,Valid
11396,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,10ENGN000000AC1P,Valid,350.0,,1.002,679.5,41.27,Valid
11399,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.008,859.5,32.49,Valid
11485,10FORALERERDAC1P,10FORARIRERDAC1P,FORA_Rear,10ENGN000000AC1P,Valid,350.0,,1.005,679.7,35.73,Valid
11490,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.1,,1.007,1478.8,42.71,Outlier
11491,10SEATRIRE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.033,736.1,45.0,Valid
11496,10SEATLERERDAC1P,10SEATRIRERDAC1P,SEAT_Rear,10ENGN000000AC1P,Valid,350.0,,1.012,599.3,46.3,Valid
11571,10DOORLERERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.003,596.3,46.14,Valid
11572,10FORARIRE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.006,1480.7,30.65,Outlier
11574,10FORALERERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.01,893.1,38.21,Valid
11575,10FORALERERDAC1P,10FORARIRERDAC1P,FORA_Rear,10ENGN000000AC1P,Valid,350.0,,1.006,548.4,49.54,Valid
11583,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.006,650.4,45.72,Valid
11589,10FORALERERDAC1P,10FORARIRERDAC1P,FORA_Rear,10ENGN000000AC1P,Valid,101.0,,1.008,705.3,42.54,Valid
11591,10SEATLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.012,653.8,39.91,Valid
11594,10FORALERERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Short (66.0ms),66.0,,1.007,637.5,40.82,Valid
11597,10SEATRIRERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.1,,1.024,629.7,37.37,Valid
11618,10DOORLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.009,614.0,44.44,Valid
11628,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,,Missing,0.0,,1.015,584.2,30.67,Valid
11629,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,,Missing,0.0,,1.008,594.7,20.86,Valid
11630,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,,Missing,0.0,,1.032,670.1,23.58,Valid
11635,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,,Missing,0.0,,1.005,570.1,18.66,Valid
11636,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,,Missing,0.0,,1.006,575.1,29.04,Valid
11637,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,,Missing,0.0,,1.01,614.5,20.05,Valid
11638,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,,Missing,0.0,,1.005,614.4,22.93,Valid
11639,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,,Missing,0.0,,1.002,395.0,28.15,Valid
11660,10DOORLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.002,739.5,28.99,Valid
11664,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.013,666.0,44.8,Valid
11665,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,,Missing,0.0,,1.007,379.2,34.85,Valid
11668,10FORARIRE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.1,,1.005,1414.6,36.85,Outlier
11821,10FORALERERDAC1P,10FORARIRERDAC1P,FORA_Rear,10ENGN000000AC1P,Valid,350.0,,1.009,653.0,37.88,Valid
14048,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.1,,1.007,1396.4,44.19,Outlier
14051,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,104.0,,1.015,748.6,34.9,Valid
14059,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Short (80.0ms),80.0,,1.012,627.5,44.45,Valid
14062,10SEATLERERDAC1P,10SEATRIRERDAC1P,SEAT_Rear,10ENGN000000AC1P,Valid,350.1,,1.01,544.6,37.34,Valid
14065,10SEATLERERDAC1P,10SEATRIRERDAC1P,SEAT_Rear,10ENGN000000AC1P,Valid,350.0,,1.013,709.2,42.27,Valid
14071,10FORALERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.1,,1.004,648.5,48.42,Valid
14075,10FORALERERDAC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.1,,1.01,844.8,39.86,Valid
14080,10DOORLERERDAC1P,10DOORRIRERDAC1P,DOOR_Rear,10ENGN000000AC1P,Valid,350.1,,1.006,577.0,46.11,Valid
14081,10FORALERERDAC1P,10FORARIRERDAC1P,FORA_Rear,10ENGN000000AC1P,Valid,350.1,,1.016,557.3,60.69,Valid
14084,10SEATLERERDAC1P,10SEATRIRERDAC1P,SEAT_Rear,10ENGN000000AC1P,Valid,350.0,,1.019,604.5,54.87,Valid
14085,10SEATLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.1,,1.005,681.7,32.6,Valid
14086,10SEATRIRE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.01,943.4,40.66,Valid
14091,10SEATLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.0,,1.005,727.0,36.01,Valid
14242,10SEATLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.1,,1.007,735.3,33.43,Valid
14243,10SEATLERE00AC1P,,Comprehensive_Optimization_10only,10ENGN000000AC1P,Valid,350.1,,1.003,723.3,35.67,Valid
